estate_name,retailer,product_url,url_template,price_selector,vintage_start,vintage_end,bottle_size,active,wine_color,notes,date_added
Chateau de Fieuzal,wineandco,https://www.wineandco.com/chateau-de-fieuzal-blanc-2024/70619,,span.product-price,2024,2024,0.75L,TRUE,Blanc,Explicit URL,
Chateau Larrivet Haut-Brion,wineandco,https://www.wineandco.com/chateau-larrivet-haut-brion-rouge-2022/64414,,span.product-price,2022,2022,0.75L,TRUE,Rouge,Explicit URL,
Chateau Larrivet Haut-Brion,wineandco,https://www.wineandco.com/chateau-larrivet-haut-brion-rouge-2023/67970,,span.product-price,2023,2023,0.75L,TRUE,Rouge,Explicit URL,
Chateau Latour Martillac,wineandco,https://www.wineandco.com/chateau-latour-martillac-rouge-2020/49601,,span.product-price,2020,2020,0.75L,TRUE,Rouge,Explicit URL,
Chateau Latour Martillac,wineandco,https://www.wineandco.com/chateau-latour-martillac-rouge-2021/60463,,span.product-price,2021,2021,0.75L,TRUE,Rouge,Explicit URL,
Chateau Latour Martillac,wineandco,https://www.wineandco.com/chateau-latour-martillac-rouge-2022/62941,,span.product-price,2022,2022,0.75L,TRUE,Rouge,Explicit URL,
Chateau Latour Martillac,wineandco,https://www.wineandco.com/chateau-latour-martillac-rouge-2023/67279,,span.product-price,2023,2023,0.75L,TRUE,Rouge,Explicit URL,
Chateau Olivier,wineandco,https://www.wineandco.com/chateau-olivier-rouge-2016/21525,,span.product-price,2016,2016,0.75L,TRUE,Rouge,Explicit URL,
Chateau Olivier,wineandco,https://www.wineandco.com/chateau-olivier-rouge-2017/25714,,span.product-price,2017,2017,0.75L,TRUE,Rouge,Explicit URL,
Chateau Olivier,wineandco,https://www.wineandco.com/chateau-olivier-rouge-2018/28001,,span.product-price,2018,2018,0.75L,TRUE,Rouge,Explicit URL,
Chateau Olivier,wineandco,https://www.wineandco.com/chateau-olivier-rouge-2019/42207,,span.product-price,2019,2019,0.75L,TRUE,Rouge,Explicit URL,
Chateau Olivier,wineandco,https://www.wineandco.com/chateau-olivier-rouge-2022/63123,,span.product-price,2020,2020,0.75L,TRUE,Rouge,Explicit URL,
Chateau Olivier,wineandco,https://www.wineandco.com/chateau-olivier-rouge-2021/60456,,span.product-price,2021,2021,0.75L,TRUE,Rouge,Explicit URL,
Chateau Olivier,wineandco,https://www.wineandco.com/chateau-olivier-rouge-2022/63123,,span.product-price,2022,2022,0.75L,TRUE,Rouge,Explicit URL,
Chateau Olivier,wineandco,https://www.wineandco.com/chateau-olivier-rouge-2023/67459,,span.product-price,2023,2023,0.75L,TRUE,Rouge,Explicit URL,
Chateau Olivier,wineandco,https://www.wineandco.com/chateau-olivier-rouge-2024/70712,,span.product-price,2024,2024,0.75L,TRUE,Rouge,Explicit URL,
Chateau Carbonnieux,wineclub,https://www.lewineclub.com/fr/chateau-carbonnieux/4640-337456-chateau-carbonnieux-2016.html,,span[itemprop='price'],2016,2016,0.75L,TRUE,Rouge,Explicit URL,
Chateau Carbonnieux,wineclub,https://www.lewineclub.com/fr/chateau-carbonnieux/4642-337458-chateau-carbonnieux-2017.html,,span[itemprop='price'],2017,2017,0.75L,TRUE,Rouge,Explicit URL,
Chateau Carbonnieux,wineclub,https://www.lewineclub.com/fr/chateau-carbonnieux/4643-337459-chateau-carbonnieux-2018.html,,span[itemprop='price'],2018,2018,0.75L,TRUE,Rouge,Explicit URL,
Chateau Carbonnieux,wineclub,https://www.lewineclub.com/fr/chateau-carbonnieux/8503-341150-chateau-carbonnieux-2019.html,,span[itemprop='price'],2019,2019,0.75L,TRUE,Rouge,Explicit URL,
Chateau Carbonnieux,wineclub,https://www.lewineclub.com/fr/chateau-carbonnieux/4646-339778-chateau-carbonnieux-blanc-2020.html,,span[itemprop='price'],2020,2020,0.75L,TRUE,Blanc,Explicit URL,
Chateau Carbonnieux,wineclub,https://www.lewineclub.com/fr/chateau-carbonnieux/8504-341152-chateau-carbonnieux-2021.html,,span[itemprop='price'],2021,2021,0.75L,TRUE,Rouge,Explicit URL,
Chateau Carbonnieux,wineclub,https://www.lewineclub.com/fr/chateau-carbonnieux/4649-337462-chateau-carbonnieux-2022.html,,span[itemprop='price'],2022,2022,0.75L,TRUE,Rouge,Explicit URL,
Chateau de Fieuzal,wineclub,https://www.lewineclub.com/fr/chateau-de-fieuzal/4654-337469-chateau-de-fieuzal-2016.html,,span[itemprop='price'],2016,2016,0.75L,TRUE,Rouge,Explicit URL,
Chateau de Fieuzal,wineclub,https://www.lewineclub.com/fr/chateau-de-fieuzal/4655-337470-chateau-de-fieuzal-2018.html,,span[itemprop='price'],2018,2018,0.75L,TRUE,Rouge,Explicit URL,
Chateau de Fieuzal,wineclub,https://www.lewineclub.com/fr/chateau-de-fieuzal/8859-341507-chateau-de-fieuzal-2019.html,,span[itemprop='price'],2019,2019,0.75L,TRUE,Rouge,Explicit URL,
Chateau de Fieuzal,wineclub,https://www.lewineclub.com/fr/chateau-de-fieuzal/8860-341508-chateau-de-fieuzal-2020.html,,span[itemprop='price'],2020,2020,0.75L,TRUE,Rouge,Explicit URL,
Chateau de Fieuzal,wineclub,https://www.lewineclub.com/fr/chateau-de-fieuzal/8861-341509-chateau-de-fieuzal-2021.html,,span[itemprop='price'],2021,2021,0.75L,TRUE,Rouge,Explicit URL,
Chateau Larrivet Haut-Brion,wineclub,https://www.lewineclub.com/fr/chateau-larrivet-haut-brion/4675-337492-chateau-larrivet-haut-brion-2020.html,,span[itemprop='price'],2020,2020,0.75L,TRUE,Rouge,Explicit URL,
Chateau Latour Martillac,wineclub,https://www.lewineclub.com/fr/chateau-latour-martillac/4677-337493-chateau-latour-martillac-2017.html,,span[itemprop='price'],2017,2017,0.75L,TRUE,Rouge,Explicit URL,
Chateau Latour Martillac,wineclub,https://www.lewineclub.com/fr/chateau-latour-martillac/4680-337496-chateau-latour-martillac-2021.html,,span[itemprop='price'],2021,2021,0.75L,TRUE,Rouge,Explicit URL,
Chateau Latour Martillac,wineclub,https://www.lewineclub.com/fr/chateau-latour-martillac/4682-337498-chateau-latour-martillac-2022.html,,span[itemprop='price'],2022,2022,0.75L,TRUE,Rouge,Explicit URL,
Chateau Malartic-Lagraviere,wineclub,https://www.lewineclub.com/fr/chateau-malartic-lagraviere/4689-337506-chateau-malartic-lagraviere-2015.html,,span[itemprop='price'],2015,2015,0.75L,TRUE,Rouge,Explicit URL,
Chateau Malartic-Lagraviere,wineclub,https://www.lewineclub.com/fr/chateau-malartic-lagraviere/4690-337507-chateau-malartic-lagraviere-2016.html,,span[itemprop='price'],2016,2016,0.75L,TRUE,Rouge,Explicit URL,
Chateau Malartic-Lagraviere,wineclub,https://www.lewineclub.com/fr/chateau-malartic-lagraviere/4692-337509-chateau-malartic-lagraviere-2017.html,,span[itemprop='price'],2017,2017,0.75L,TRUE,Rouge,Explicit URL,
Chateau Malartic-Lagraviere,wineclub,https://www.lewineclub.com/fr/chateau-malartic-lagraviere/4693-337510-chateau-malartic-lagraviere-2018.html,,span[itemprop='price'],2018,2018,0.75L,TRUE,Rouge,Explicit URL,
Chateau Malartic-Lagraviere,wineclub,https://www.lewineclub.com/fr/chateau-malartic-lagraviere/10461-343124-chateau-malartic-lagraviere-2020.html,,span[itemprop='price'],2020,2020,0.75L,TRUE,Rouge,Explicit URL,
Chateau Malartic-Lagraviere,wineclub,https://www.lewineclub.com/fr/chateau-malartic-lagraviere/10462-343125-chateau-malartic-lagraviere-2021.html,,span[itemprop='price'],2021,2021,0.75L,TRUE,Rouge,Explicit URL,
Chateau Sociando-Mallet,wineclub,https://www.lewineclub.com/fr/chateau-sociando-mallet/4274-337057-chateau-sociando-mallet-2015.html,,span[itemprop='price'],2015,2015,0.75L,TRUE,Rouge,Explicit URL,
Chateau Sociando-Mallet,wineclub,https://www.lewineclub.com/fr/chateau-sociando-mallet/4275-337058-chateau-sociando-mallet-2016.html,,span[itemprop='price'],2016,2016,0.75L,TRUE,Rouge,Explicit URL,
Chateau Sociando-Mallet,wineclub,https://www.lewineclub.com/fr/chateau-sociando-mallet/4277-337060-chateau-sociando-mallet-2017.html,,span[itemprop='price'],2017,2017,0.75L,TRUE,Rouge,Explicit URL,
Chateau Sociando-Mallet,wineclub,https://www.lewineclub.com/fr/chateau-sociando-mallet/4279-337062-chateau-sociando-mallet-2018.html,,span[itemprop='price'],2018,2018,0.75L,TRUE,Rouge,Explicit URL,
Chateau Sociando-Mallet,wineclub,https://www.lewineclub.com/fr/chateau-sociando-mallet/4280-337063-chateau-sociando-mallet-2019.html,,span[itemprop='price'],2019,2019,0.75L,TRUE,Rouge,Explicit URL,
Chateau Sociando-Mallet,wineclub,https://www.lewineclub.com/fr/chateau-sociando-mallet/4281-337064-chateau-sociando-mallet-2020.html,,span[itemprop='price'],2020,2020,0.75L,TRUE,Rouge,Explicit URL,
Chateau Sociando-Mallet,wineclub,https://www.lewineclub.com/fr/chateau-sociando-mallet/4282-337065-chateau-sociando-mallet-2021.html,,span[itemprop='price'],2021,2021,0.75L,TRUE,Rouge,Explicit URL,
Chateau Sociando-Mallet,wineclub,https://www.lewineclub.com/fr/chateau-sociando-mallet/4283-337066-chateau-sociando-mallet-2022.html,,span[itemprop='price'],2022,2022,0.75L,TRUE,Rouge,Explicit URL,
Chateau de Fieuzal,xovin,https://www.xo-vin.fr/rouge/21606-p20006600-chateau-de-fieuzal-3664174033621.html,,span.product-price.format-price-xovin,2020,2020,0.75L,TRUE,Rouge,Explicit URL,
Chateau Larrivet Haut-Brion,xovin,https://www.xo-vin.fr/rouge/28328-p20114500-chateau-larrivet-haut-brion.html,,span.product-price.format-price-xovin,2020,2020,0.75L,TRUE,Rouge,Explicit URL,
Chateau Latour Martillac,xovin,https://www.xo-vin.fr/rouge/21355-p18100080-chateau-latour-martillac.html,,span.product-price.format-price-xovin,2018,2018,0.75L,TRUE,Rouge,Explicit URL,
Chateau Sociando-Mallet,xovin,https://www.xo-vin.fr/rouge/20853-001600641-chateau-sociando-mallet.html,,span.product-price.format-price-xovin,2017,2017,0.75L,TRUE,Rouge,Explicit URL,
Chateau Sociando-Mallet,xovin,https://www.xo-vin.fr/rouge/28332-p20128100-chateau-sociando-mallet.html,,span.product-price.format-price-xovin,2020,2020,0.75L,TRUE,Rouge,Explicit URL,
Chateau Carbonnieux,cavissima,https://www.cavissima.com/products/chateau-carbonnieux-blanc-2015,,span.price-item__unit,2015,2015,0.75L,TRUE,Blanc,Explicit URL,
Chateau Carbonnieux,cavissima,https://www.cavissima.com/products/chateau-carbonnieux-blanc-2019,,span.price-item__unit,2019,2019,0.75L,TRUE,Blanc,Explicit URL,
Chateau Carbonnieux,cavissima,https://www.cavissima.com/products/chateau-carbonnieux-blanc-2020,,span.price-item__unit,2020,2020,0.75L,TRUE,Blanc,Explicit URL,
Chateau Carbonnieux,cavissima,https://www.cavissima.com/products/chateau-carbonnieux-blanc-2021,,span.price-item__unit,2021,2021,0.75L,TRUE,Blanc,Explicit URL,
Chateau Carbonnieux,cavissima,https://www.cavissima.com/products/chateau-carbonnieux-blanc-2024,,span.price-item__unit,2024,2024,0.75L,TRUE,Blanc,Explicit URL,
Chateau Carbonnieux,12bouteilles,https://www.12bouteilles.com/fr/chateau-carbonnieux/2349-chateau-carbonnieux-blanc-2019.html,,span.prix_unit,2019,2019,0.75L,TRUE,Blanc,Explicit URL,
Chateau Carbonnieux,12bouteilles,https://www.12bouteilles.com/fr/chateau-carbonnieux/2897-chateau-carbonnieux-blanc-2020.html,,span.prix_unit,2020,2020,0.75L,TRUE,Blanc,Explicit URL,
Chateau Carbonnieux,12bouteilles,https://www.12bouteilles.com/fr/chateau-carbonnieux/3691-chateau-carbonnieux-blanc-2021.html,,span.prix_unit,2021,2021,0.75L,TRUE,Blanc,Explicit URL,
Chateau Carbonnieux,12bouteilles,https://www.12bouteilles.com/fr/chateau-carbonnieux/4347-chateau-carbonnieux-blanc-2022.html,,span.prix_unit,2022,2022,0.75L,TRUE,Blanc,Explicit URL,
Chateau Carbonnieux,12bouteilles,https://www.12bouteilles.com/fr/chateau-carbonnieux/5542-chateau-carbonnieux-blanc-2024.html,,span.prix_unit,2024,2024,0.75L,TRUE,Blanc,Explicit URL,
Chateau Latour Martillac,12bouteilles,https://www.12bouteilles.com/fr/chateau-latour-martillac/1862-chateau-latour-martillac-blanc-2018-pessac-leognan-cru-classe.html,,span.prix_unit,2018,2018,0.75L,TRUE,Blanc,Explicit URL,
Chateau Latour Martillac,12bouteilles,https://www.12bouteilles.com/fr/chateau-latour-martillac/2340-chateau-latour-martillac-blanc-2019.html,,span.prix_unit,2019,2019,0.75L,TRUE,Blanc,Explicit URL,
Chateau Latour Martillac,12bouteilles,https://www.12bouteilles.com/fr/chateau-latour-martillac/2929-chateau-latour-martillac-blanc-2020.html,,span.prix_unit,2020,2020,0.75L,TRUE,Blanc,Explicit URL,
Chateau Latour Martillac,12bouteilles,https://www.12bouteilles.com/fr/chateau-latour-martillac/3702-chateau-latour-martillac-blanc-2021.html,,span.prix_unit,2021,2021,0.75L,TRUE,Blanc,Explicit URL,
Chateau Latour Martillac,12bouteilles,https://www.12bouteilles.com/fr/chateau-latour-martillac/4316-chateau-latour-martillac-blanc-2022.html,,span.prix_unit,2022,2022,0.75L,TRUE,Blanc,Explicit URL,
Chateau Malartic-Lagraviere,12bouteilles,https://www.12bouteilles.com/fr/chateau-malartic-lagraviere/3212-chateau-malartic-lagraviere-2017-blanc.html,,span.prix_unit,2017,2017,0.75L,TRUE,Blanc,Explicit URL,
Chateau Malartic-Lagraviere,12bouteilles,https://www.12bouteilles.com/fr/chateau-malartic-lagraviere/2336-chateau-malartic-lagraviere-2019-blanc.html,,span.prix_unit,2019,2019,0.75L,TRUE,Blanc,Explicit URL,
Chateau Malartic-Lagraviere,12bouteilles,https://www.12bouteilles.com/fr/chateau-malartic-lagraviere/2955-chateau-malartic-lagraviere-2020-blanc.html,,span.prix_unit,2020,2020,0.75L,TRUE,Blanc,Explicit URL,
Chateau Carbonnieux,cavissima,https://www.cavissima.com/products/chateau-carbonnieux-blanc-2016,,span.price-item__unit,2016,2016,0.75L,TRUE,Blanc,Explicit URL,
Chateau Carbonnieux,cavissima,https://www.cavissima.com/products/chateau-carbonnieux-blanc-2017,,span.price-item__unit,2017,2017,0.75L,TRUE,Blanc,Explicit URL,
Chateau Carbonnieux,cavissima,https://www.cavissima.com/products/chateau-carbonnieux-blanc-2018,,span.price-item__unit,2018,2018,0.75L,TRUE,Blanc,Explicit URL,
Chateau Carbonnieux,cavissima,https://www.cavissima.com/products/chateau-carbonnieux-blanc-2022,,span.price-item__unit,2022,2022,0.75L,TRUE,Blanc,Explicit URL,
Chateau Carbonnieux,cavissima,https://www.cavissima.com/products/chateau-carbonnieux-blanc-2023,,span.price-item__unit,2023,2023,0.75L,TRUE,Blanc,Explicit URL,
Chateau de Fieuzal,cavissima,https://www.cavissima.com/products/chateau-de-fieuzal-blanc-2019,,span.price-item__unit,2019,2019,0.75L,TRUE,Blanc,Explicit URL,
Chateau de Fieuzal,cavissima,https://www.cavissima.com/products/chateau-de-fieuzal-blanc-2020,,span.price-item__unit,2020,2020,0.75L,TRUE,Blanc,Explicit URL,
Chateau de Fieuzal,cavissima,https://www.cavissima.com/products/chateau-de-fieuzal-blanc-2021,,span.price-item__unit,2021,2021,0.75L,TRUE,Blanc,Explicit URL,
Chateau de Fieuzal,cavissima,https://www.cavissima.com/products/chateau-de-fieuzal-blanc-2022,,span.price-item__unit,2022,2022,0.75L,TRUE,Blanc,Explicit URL,
Chateau de Fieuzal,cavissima,https://www.cavissima.com/products/chateau-de-fieuzal-blanc-2023,,span.price-item__unit,2023,2023,0.75L,TRUE,Blanc,Explicit URL,
Chateau Olivier,cavissima,https://www.cavissima.com/products/chateau-olivier-blanc-2018,,span.price-item__unit,2018,2018,0.75L,TRUE,Blanc,Explicit URL,
Chateau Olivier,cavissima,https://www.cavissima.com/products/chateau-olivier-blanc-2019,,span.price-item__unit,2019,2019,0.75L,TRUE,Blanc,Explicit URL,
Chateau Olivier,cavissima,https://www.cavissima.com/products/chateau-olivier-blanc-2020,,span.price-item__unit,2020,2020,0.75L,TRUE,Blanc,Explicit URL,
Chateau Olivier,cavissima,https://www.cavissima.com/products/chateau-olivier-blanc-2021,,span.price-item__unit,2021,2021,0.75L,TRUE,Blanc,Explicit URL,
Chateau Olivier,cavissima,https://www.cavissima.com/products/chateau-olivier-blanc-2022,,span.price-item__unit,2022,2022,0.75L,TRUE,Blanc,Explicit URL,
Chateau Olivier,cavissima,https://www.cavissima.com/products/chateau-olivier-blanc-2023,,span.price-item__unit,2023,2023,0.75L,TRUE,Blanc,Explicit URL,
Chateau Carbonnieux,chateauinternet,https://www.chateauinternet.com/chateau-carbonnieux-blanc-2018,,div.price,2018,2018,0.75L,TRUE,Blanc,Explicit URL,
Chateau Carbonnieux,chateauinternet,https://www.chateauinternet.com/chateau-carbonnieux-blanc-2019,,div.price,2019,2019,0.75L,TRUE,Blanc,Explicit URL,
Chateau Carbonnieux,chateauinternet,https://www.chateauinternet.com/chateau-carbonnieux-blanc-2020,,div.price,2020,2020,0.75L,TRUE,Blanc,Explicit URL,
Chateau Carbonnieux,chateauinternet,https://www.chateauinternet.com/chateau-carbonnieux-blanc-2021,,div.price,2021,2021,0.75L,TRUE,Blanc,Explicit URL,
Chateau Carbonnieux,chateauinternet,https://www.chateauinternet.com/chateau-carbonnieux-blanc-2022,,div.price,2022,2022,0.75L,TRUE,Blanc,Explicit URL,
Chateau Carbonnieux,chateauinternet,https://www.chateauinternet.com/chateau-carbonnieux-blanc-2023,,div.price,2023,2023,0.75L,TRUE,Blanc,Explicit URL,
Chateau Latour Martillac,chateauinternet,https://www.chateauinternet.com/chateau-latour-martillac-blanc-2016,,div.price,2016,2016,0.75L,TRUE,Blanc,Explicit URL,
Chateau Latour Martillac,chateauinternet,https://www.chateauinternet.com/chateau-latour-martillac-blanc-2018,,div.price,2018,2018,0.75L,TRUE,Blanc,Explicit URL,
Chateau Latour Martillac,chateauinternet,https://www.chateauinternet.com/chateau-latour-martillac-blanc-2019,,div.price,2019,2019,0.75L,TRUE,Blanc,Explicit URL,
Chateau Latour Martillac,chateauinternet,https://www.chateauinternet.com/chateau-latour-martillac-blanc-2021,,div.price,2021,2021,0.75L,TRUE,Blanc,Explicit URL,
Chateau Latour Martillac,chateauinternet,https://www.chateauinternet.com/chateau-latour-martillac-blanc-2022,,div.price,2022,2022,0.75L,TRUE,Blanc,Explicit URL,
Chateau Latour Martillac,chateauinternet,https://www.chateauinternet.com/chateau-latour-martillac-blanc-2023,,div.price,2023,2023,0.75L,TRUE,Blanc,Explicit URL,
Chateau Malartic-Lagraviere,chateauinternet,https://www.chateauinternet.com/chateau-malartic-lagraviere-blanc-2017,,div.price,2017,2017,0.75L,TRUE,Blanc,Explicit URL,
Chateau Malartic-Lagraviere,chateauinternet,https://www.chateauinternet.com/chateau-malartic-lagraviere-blanc-2018,,div.price,2018,2018,0.75L,TRUE,Blanc,Explicit URL,
Chateau Malartic-Lagraviere,chateauinternet,https://www.chateauinternet.com/chateau-malartic-lagraviere-blanc-2019,,div.price,2019,2019,0.75L,TRUE,Blanc,Explicit URL,
Chateau Malartic-Lagraviere,chateauinternet,https://www.chateauinternet.com/chateau-malartic-lagraviere-blanc-2020,,div.price,2020,2020,0.75L,TRUE,Blanc,Explicit URL,
Chateau Malartic-Lagraviere,chateauinternet,https://www.chateauinternet.com/chateau-malartic-lagraviere-blanc-2021,,div.price,2021,2021,0.75L,TRUE,Blanc,Explicit URL,
Chateau Malartic-Lagraviere,chateauinternet,https://www.chateauinternet.com/chateau-malartic-lagraviere-blanc-2022,,div.price,2022,2022,0.75L,TRUE,Blanc,Explicit URL,
Chateau Malartic-Lagraviere,chateauinternet,https://www.chateauinternet.com/chateau-malartic-lagraviere-blanc-2023,,div.price,2023,2023,0.75L,TRUE,Blanc,Explicit URL,
Chateau Olivier,chateauinternet,https://www.chateauinternet.com/chateau-olivier-blanc-2016,,div.price,2016,2016,0.75L,TRUE,Blanc,Explicit URL,
Chateau Olivier,chateauinternet,https://www.chateauinternet.com/chateau-olivier-blanc-2017,,div.price,2017,2017,0.75L,TRUE,Blanc,Explicit URL,
Chateau Olivier,chateauinternet,https://www.chateauinternet.com/chateau-olivier-blanc-2018,,div.price,2018,2018,0.75L,TRUE,Blanc,Explicit URL,
Chateau Olivier,chateauinternet,https://www.chateauinternet.com/chateau-olivier-blanc-2019,,div.price,2019,2019,0.75L,TRUE,Blanc,Explicit URL,
Chateau Olivier,chateauinternet,https://www.chateauinternet.com/chateau-olivier-blanc-2020,,div.price,2020,2020,0.75L,TRUE,Blanc,Explicit URL,
Chateau Olivier,chateauinternet,https://www.chateauinternet.com/chateau-olivier-blanc-2021,,div.price,2021,2021,0.75L,TRUE,Blanc,Explicit URL,
Chateau Olivier,chateauinternet,https://www.chateauinternet.com/chateau-olivier-blanc-2022,,div.price,2022,2022,0.75L,TRUE,Blanc,Explicit URL,
Chateau Olivier,chateauinternet,https://www.chateauinternet.com/chateau-olivier-blanc-2023,,div.price,2023,2023,0.75L,TRUE,Blanc,Explicit URL,
Chateau Latour Martillac,cercledemartillac,https://www.cercledemartillac.fr/vins-blancs/216-480-chateau-latour-martillac-blanc-2020.html,,"[itemprop=""price""]",2020,2020,0.75L,TRUE,Blanc,Explicit URL,
Chateau Latour Martillac,cercledemartillac,https://www.cercledemartillac.fr/vins-blancs/234-653-chateau-latour-martillac-blanc-2021.html,,"[itemprop=""price""]",2021,2021,0.75L,TRUE,Blanc,Explicit URL,
Chateau Latour Martillac,cercledemartillac,https://www.cercledemartillac.fr/accueil/290-756-chateau-latour-martillac-blanc-2022.html,,"[itemprop=""price""]",2022,2022,0.75L,TRUE,Blanc,Explicit URL,
Chateau Latour Martillac,cercledemartillac,https://www.cercledemartillac.fr/accueil/296-777-chateau-latour-martillac-blanc-2023.html,,"[itemprop=""price""]",2023,2023,0.75L,TRUE,Blanc,Explicit URL,
Chateau Carbonnieux,vin_malin,https://www.vin-malin.fr/8821-chateau-carbonnieux-blanc-2018.html,,span.price,2018,2018,0.75L,TRUE,Blanc,Explicit URL,
Chateau Carbonnieux,vinatis,https://www.vinatis.com/71729-chateau-carbonnieux-2023-cru-classe-de-graves,,span.vue-page-price,2023,2023,0.75L,TRUE,Blanc,Explicit URL,
Chateau Olivier,vinatis,https://www.vinatis.com/70665-chateau-olivier-blanc-2020,,span.vue-page-price,2020,2020,0.75L,TRUE,Blanc,Explicit URL,
Chateau Carbonnieux,vinatis,https://www.vinatis.com/64388-chateau-carbonnieux-2021-cru-classe-de-graves,,span.vue-page-price,2021,2021,0.75L,TRUE,Blanc,Explicit URL,
Chateau Carbonnieux,vinatis,https://www.vinatis.com/71710-chateau-carbonnieux-2020-cru-classe-de-graves,,span.vue-page-price,2020,2020,0.75L,TRUE,Blanc,Explicit URL,
Chateau La Louviere,vinatis,https://www.vinatis.com/79317-chateau-la-louviere-2019,,span.vue-page-price,2019,2019,0.75L,TRUE,Blanc,Explicit URL,
Chateau Lespault-Martillac,vinatis,https://www.vinatis.com/82689-chateau-lespault-martillac-blanc-2021,,span.vue-page-price,2021,2021,0.75L,TRUE,Blanc,Explicit URL,
Chateau Latour Martillac,vinatis,https://www.vinatis.com/79894-chateau-latour-martillac-blanc-2022-cru-classe-de-graves,,span.vue-page-price,2022,2022,0.75L,TRUE,Blanc,Explicit URL,
Chateau Malartic-Lagraviere,vinatis,https://www.vinatis.com/79642-chateau-malartic-lagraviere-blanc-2018,,span.vue-page-price,2018,2018,0.75L,TRUE,Blanc,Explicit URL,
Chateau Olivier,wineandco,https://www.wineandco.com/chateau-olivier-blanc-2018/27989,,span.product-price,2018,2018,0.75L,TRUE,Blanc,Explicit URL,
Chateau Carbonnieux,wineandco,https://www.wineandco.com/chateau-carbonnieux-blanc-2023/67302,,span.product-price,2023,2023,0.75L,TRUE,Blanc,Explicit URL,
Chateau Olivier,wineandco,https://www.wineandco.com/chateau-olivier-blanc-2021/60428,,span.product-price,2021,2021,0.75L,TRUE,Blanc,Explicit URL,
Chateau Olivier,wineandco,https://www.wineandco.com/chateau-olivier-blanc-2022/63121,,span.product-price,2022,2022,0.75L,TRUE,Blanc,Explicit URL,
Chateau Latour Martillac,wineandco,https://www.wineandco.com/chateau-latour-martillac-blanc-2023/67278,,span.product-price,2023,2023,0.75L,TRUE,Blanc,Explicit URL,
Chateau Bouscaut,wineandco,https://www.wineandco.com/chateau-bouscaut-blanc-2020/49586,,span.product-price,2020,2020,0.75L,TRUE,Blanc,Explicit URL,
Chateau Olivier,wineandco,https://www.wineandco.com/chateau-olivier-blanc-2017/25695,,span.product-price,2017,2017,0.75L,TRUE,Blanc,Explicit URL,
Chateau Malartic-Lagraviere,wineandco,https://www.wineandco.com/chateau-malartic-lagraviere-blanc-2010/9237,,span.product-price,2010,2010,0.75L,TRUE,Blanc,Explicit URL,
Chateau Bouscaut,wineandco,https://www.wineandco.com/chateau-bouscaut-blanc-2021/60450,,span.product-price,2021,2021,0.75L,TRUE,Blanc,Explicit URL,
Chateau Bouscaut,wineandco,https://www.wineandco.com/chateau-bouscaut-blanc-2018/27993,,span.product-price,2018,2018,0.75L,TRUE,Blanc,Explicit URL,
Chateau Bouscaut,wineandco,https://www.wineandco.com/chateau-bouscaut-blanc-2022/62984,,span.product-price,2022,2022,0.75L,TRUE,Blanc,Explicit URL,
Chateau Malartic-Lagraviere,wineandco,https://www.wineandco.com/chateau-malartic-lagraviere-blanc-2017/25698,,span.product-price,2017,2017,0.75L,TRUE,Blanc,Explicit URL,
Chateau Latour Martillac,wineandco,https://www.wineandco.com/chateau-latour-martillac-blanc-2022/62940,,span.product-price,2022,2022,0.75L,TRUE,Blanc,Explicit URL,
Chateau Latour Martillac,wineandco,https://www.wineandco.com/chateau-latour-martillac-blanc-2024/70531,,span.product-price,2024,2024,0.75L,TRUE,Blanc,Explicit URL,
Chateau de Fieuzal,wineandco,https://www.wineandco.com/chateau-de-fieuzal-blanc-2018/28864,,span.product-price,2018,2018,0.75L,TRUE,Blanc,Explicit URL,
Chateau Bouscaut,wineandco,https://www.wineandco.com/chateau-bouscaut-blanc-2015/19197,,span.product-price,2015,2015,0.75L,TRUE,Blanc,Explicit URL,
Chateau Carbonnieux,wineandco,https://www.wineandco.com/chateau-carbonnieux-blanc-2022/65232,,span.product-price,2022,2022,0.75L,TRUE,Blanc,Explicit URL,
Chateau Latour Martillac,wineandco,https://www.wineandco.com/chateau-latour-martillac-blanc-2018/28461,,span.product-price,2018,2018,0.75L,TRUE,Blanc,Explicit URL,
Chateau Malartic-Lagraviere,wineandco,https://www.wineandco.com/chateau-malartic-lagraviere-blanc-2015/17980,,span.product-price,2015,2015,0.75L,TRUE,Blanc,Explicit URL,
Chateau de Fieuzal,wineandco,https://www.wineandco.com/chateau-de-fieuzal-blanc-2016/21509,,span.product-price,2016,2016,0.75L,TRUE,Blanc,Explicit URL,
Chateau Malartic-Lagraviere,wineandco,https://www.wineandco.com/chateau-malartic-lagraviere-blanc-2016/21508,,span.product-price,2016,2016,0.75L,TRUE,Blanc,Explicit URL,
Chateau Malartic-Lagraviere,wineandco,https://www.wineandco.com/chateau-malartic-lagraviere-blanc-2023/67936,,span.product-price,2023,2023,0.75L,TRUE,Blanc,Explicit URL,
Chateau Olivier,wineandco,https://www.wineandco.com/chateau-olivier-blanc-2016/21505,,span.product-price,2016,2016,0.75L,TRUE,Blanc,Explicit URL,
Chateau Carbonnieux,wineandco,https://www.wineandco.com/chateau-carbonnieux-blanc-2024/70555,,span.product-price,2024,2024,0.75L,TRUE,Blanc,Explicit URL,
